orderid,customer_id,purchasedate,productcategory,productprice,quantity,paymentmethod,totalprice
9551,KH49874,7/29/2023,Electronics,149,4,Cash,596
9552,KH48177,4/2/2022,Clothing,452,1,PayPal,452
9553,KH48177,6/11/2020,Books,159,2,Cash,318
9554,KH48177,7/14/2021,Books,324,2,Credit Card,648
9555,KH48177,7/13/2023,Electronics,148,3,Credit Card,444
9556,KH48177,6/26/2020,Clothing,374,2,Credit Card,748
9557,KH48177,8/16/2022,Clothing,339,2,Credit Card,678
9558,KH48177,8/18/2022,Books,347,5,Cash,1735
9559,KH439,9/1/2023,Books,108,4,Credit Card,432
9560,KH439,4/12/2023,Clothing,322,5,PayPal,1610
9561,KH439,5/12/2021,Electronics,460,2,Cash,920
9562,KH439,2/11/2022,Clothing,238,5,Cash,1190
9563,KH439,7/20/2023,Books,98,3,Credit Card,294
9564,KH439,7/23/2023,Clothing,81,2,Credit Card,162
9565,KH439,8/9/2023,Clothing,259,5,Crypto,1295
9566,KH439,8/11/2023,Clothing,27,4,PayPal,108
9567,KH20593,6/7/2023,Electronics,271,3,PayPal,813
9568,KH20593,4/16/2023,Books,370,3,Credit Card,1110
9569,KH20593,3/12/2020,Electronics,217,4,Cash,868
9570,KH20593,6/22/2022,Home,483,1,PayPal,483
9571,KH20593,3/17/2023,Electronics,63,5,Credit Card,315
9572,KH44285,4/27/2020,Electronics,223,4,Cash,892
9573,KH44285,2/19/2022,Books,21,3,Cash,63
9574,KH44285,3/3/2021,Clothing,118,5,PayPal,590
9575,KH44285,3/6/2023,Electronics,198,5,Cash,990
9576,KH44285,8/10/2022,Home,389,2,Crypto,778
9577,KH14198,10/30/2020,Books,189,3,Credit Card,567
9578,KH14198,1/11/2020,Electronics,249,2,PayPal,498
9579,KH14198,8/1/2023,Clothing,160,3,PayPal,480
9580,KH14198,7/18/2021,Books,206,5,Credit Card,1030
9581,KH14198,9/15/2023,Books,95,3,PayPal,285
9582,KH39728,5/27/2021,Clothing,230,3,PayPal,690
9583,KH39728,6/9/2020,Clothing,37,2,Credit Card,74
9584,KH39728,8/26/2021,Books,303,1,PayPal,303
9585,KH39728,8/21/2020,Home,392,5,Cash,1960
9586,KH27970,12/22/2021,Electronics,97,4,PayPal,388
9587,KH27970,1/23/2022,Clothing,340,1,Credit Card,340
9588,KH27970,1/29/2021,Home,176,5,Crypto,880
9589,KH27970,1/29/2021,Books,41,5,PayPal,205
9590,KH27970,8/27/2022,Electronics,216,3,Cash,648
9591,KH27970,8/9/2022,Clothing,22,3,Cash,66
9592,KH27970,2/7/2021,Books,225,2,Credit Card,450
9593,KH27970,5/13/2023,Clothing,490,2,Credit Card,980
9594,KH27970,6/1/2022,Books,76,2,PayPal,152
9595,KH10575,1/18/2021,Clothing,427,1,Credit Card,427
9596,KH10575,7/26/2021,Home,62,2,Credit Card,124
9597,KH10575,8/6/2020,Clothing,212,3,PayPal,636
9598,KH10575,3/23/2021,Clothing,263,4,Credit Card,1052
9599,KH24708,9/9/2022,Home,31,5,PayPal,155
9600,KH24708,5/15/2020,Electronics,376,2,Credit Card,752
9601,KH24708,7/5/2022,Home,306,4,Credit Card,1224
9602,KH24708,12/1/2022,Books,340,4,Credit Card,1360
9603,KH8857,8/27/2022,Books,393,4,Credit Card,1572
9604,KH8857,3/25/2023,Clothing,145,1,Credit Card,145
9605,KH8857,8/2/2022,Home,378,4,Cash,1512
9606,KH25114,1/16/2021,Electronics,412,5,PayPal,2060
9607,KH25114,6/27/2020,Books,226,2,Cash,452
9608,KH25114,4/12/2022,Home,67,1,Cash,67
9609,KH25114,4/16/2023,Books,172,4,Credit Card,688
9610,KH25114,4/28/2022,Clothing,137,4,PayPal,548
9611,KH16286,8/25/2022,Electronics,478,4,Cash,1912
9612,KH16286,5/30/2021,Home,383,1,PayPal,383
9613,KH16286,2/4/2021,Electronics,237,1,Credit Card,237
9614,KH16286,2/3/2023,Electronics,255,3,Crypto,765
9615,KH16286,7/29/2020,Home,462,5,Credit Card,2310
9616,KH16286,1/2/2021,Books,477,5,PayPal,2385
9617,KH26915,7/14/2020,Clothing,420,4,Credit Card,1680
9618,KH26915,8/5/2020,Books,139,3,Credit Card,417
9619,KH26915,8/24/2022,Home,377,1,Credit Card,377
9620,KH26915,1/27/2023,Home,172,2,Credit Card,344
9621,KH26915,4/19/2023,Clothing,30,5,Cash,150
9622,KH26915,10/19/2021,Clothing,350,3,PayPal,1050
9623,KH26915,8/26/2020,Clothing,174,1,PayPal,174
9624,KH3833,6/21/2023,Books,419,5,Credit Card,2095
9625,KH3833,3/1/2021,Clothing,149,5,Credit Card,745
9626,KH3833,2/8/2020,Books,194,2,Cash,388
9627,KH3833,10/21/2022,Books,120,5,Crypto,600
9628,KH3833,9/14/2020,Electronics,293,2,Credit Card,586
9629,KH3833,5/6/2020,Electronics,79,2,Credit Card,158
9630,KH11900,8/29/2023,Books,56,3,Credit Card,168
9631,KH11900,7/12/2022,Books,269,3,Cash,807
9632,KH11900,8/18/2022,Clothing,497,4,PayPal,1988
9633,KH11900,12/25/2021,Electronics,405,2,Credit Card,810
9634,KH11900,7/1/2023,Home,217,5,PayPal,1085
9635,KH7990,7/13/2020,Electronics,65,2,PayPal,130
9636,KH7990,8/3/2021,Books,270,4,PayPal,1080
9637,KH7990,12/14/2020,Books,290,4,PayPal,1160
9638,KH7990,3/17/2023,Home,69,1,Cash,69
9639,KH7990,6/10/2020,Home,86,2,Cash,172
9640,KH7990,5/4/2020,Clothing,51,4,Cash,204
9641,KH7990,12/5/2021,Books,273,4,PayPal,1092
9642,KH36401,2/21/2022,Electronics,149,5,Crypto,745
9643,KH36401,3/30/2021,Books,430,4,Credit Card,1720
9644,KH36401,7/11/2022,Books,306,3,Credit Card,918
9645,KH25335,6/15/2022,Books,486,2,PayPal,972
9646,KH25335,6/8/2023,Clothing,11,4,Credit Card,44
9647,KH25335,7/4/2020,Books,202,4,Credit Card,808
9648,KH25335,11/28/2020,Books,29,2,PayPal,58
9649,KH25335,7/12/2020,Electronics,180,5,Credit Card,900
9650,KH25335,8/5/2022,Books,112,5,PayPal,560
9651,KH31874,6/29/2022,Books,413,2,PayPal,826
9652,KH31874,12/1/2020,Clothing,133,3,Credit Card,399
9653,KH31874,3/4/2022,Home,210,2,Credit Card,420
9654,KH31874,10/3/2022,Clothing,251,2,PayPal,502
9655,KH31874,8/10/2022,Books,304,5,Credit Card,1520
9656,KH31874,12/10/2020,Electronics,307,1,Cash,307
9657,KH31874,8/28/2023,Books,90,5,Credit Card,450
9658,KH31874,8/6/2022,Electronics,491,3,PayPal,1473
9659,KH31874,9/19/2021,Books,347,1,PayPal,347
9660,KH46886,5/1/2020,Books,66,5,Credit Card,330
9661,KH46886,7/26/2023,Clothing,499,5,Crypto,2495
9662,KH46886,3/7/2021,Clothing,281,1,PayPal,281
9663,KH46886,11/13/2022,Home,270,1,Credit Card,270
9664,KH46886,7/20/2021,Books,303,4,Credit Card,1212
9665,KH46886,4/26/2021,Books,185,4,PayPal,740
9666,KH22215,5/30/2020,Clothing,395,2,Credit Card,790
9667,KH22215,2/11/2022,Books,169,2,Credit Card,338
9668,KH22215,11/20/2022,Home,94,3,Credit Card,282
9669,KH22215,8/30/2021,Books,382,2,Credit Card,764
9670,KH22215,9/3/2023,Books,299,2,Cash,598
9671,KH22215,4/3/2023,Clothing,65,1,Credit Card,65
9672,KH24122,3/29/2021,Books,495,2,Credit Card,990
9673,KH24122,6/6/2020,Books,268,4,PayPal,1072
9674,KH24122,11/18/2020,Clothing,284,1,Cash,284
9675,KH24122,2/7/2020,Home,218,3,Cash,654
9676,KH24122,12/20/2022,Home,328,3,Cash,984
9677,KH24122,12/20/2021,Home,281,1,PayPal,281
9678,KH24122,7/22/2021,Books,458,5,Credit Card,2290
9679,KH2644,11/29/2022,Electronics,107,3,PayPal,321
9680,KH2644,9/4/2020,Electronics,279,2,Cash,558
9681,KH2644,6/23/2020,Electronics,192,1,PayPal,192
9682,KH2644,4/13/2022,Books,468,1,Credit Card,468
9683,KH2644,7/26/2022,Clothing,269,2,Credit Card,538
9684,KH2644,7/7/2022,Books,458,4,Credit Card,1832
9685,KH35867,7/8/2020,Electronics,180,4,Credit Card,720
9686,KH35867,11/28/2022,Electronics,385,2,Cash,770
9687,KH35867,8/20/2022,Home,89,2,Cash,178
9688,KH35867,12/13/2020,Clothing,120,4,Credit Card,480
9689,KH35867,9/12/2021,Books,30,2,PayPal,60
9690,KH35867,4/15/2023,Home,235,4,Crypto,940
9691,KH19753,12/24/2020,Electronics,11,2,PayPal,22
9692,KH19753,2/20/2021,Clothing,405,5,Credit Card,2025
9693,KH19753,4/13/2020,Books,441,5,Credit Card,2205
9694,KH19753,1/17/2021,Electronics,154,1,Cash,154
9695,KH19753,5/10/2020,Clothing,10,1,PayPal,10
9696,KH32545,5/12/2023,Books,401,1,PayPal,401
9697,KH32545,1/11/2022,Electronics,80,1,Credit Card,80
9698,KH32545,2/27/2023,Home,423,3,Credit Card,1269
9699,KH32545,11/18/2020,Home,456,2,PayPal,912
9700,KH32545,2/23/2023,Electronics,432,5,PayPal,2160
9701,KH32545,10/28/2020,Clothing,278,4,Credit Card,1112
9702,KH32545,12/14/2020,Home,131,4,PayPal,524
9703,KH32545,2/23/2020,Electronics,242,5,Credit Card,1210
9704,KH32545,4/8/2021,Books,267,1,PayPal,267
9705,KH32545,9/27/2022,Books,169,1,Cash,169
9706,KH32545,12/10/2022,Clothing,321,5,Credit Card,1605
9707,KH10455,9/7/2021,Clothing,153,5,Cash,765
9708,KH10455,12/27/2022,Home,294,2,Cash,588
9709,KH10455,10/3/2020,Electronics,395,3,Credit Card,1185
9710,KH10455,12/8/2020,Electronics,120,4,PayPal,480
9711,KH10455,6/4/2023,Electronics,352,1,Crypto,352
9712,KH10455,4/29/2022,Books,305,1,Credit Card,305
9713,KH37354,1/26/2022,Electronics,116,4,Credit Card,464
9714,KH37354,11/17/2022,Books,21,3,Credit Card,63
9715,KH37354,10/31/2022,Home,239,4,Crypto,956
9716,KH37354,3/7/2023,Clothing,284,4,Cash,1136
9717,KH37354,3/28/2020,Electronics,345,4,PayPal,1380
9718,KH25001,1/13/2023,Electronics,58,4,Credit Card,232
9719,KH25001,2/20/2020,Electronics,256,4,Credit Card,1024
9720,KH25001,12/7/2020,Books,229,2,PayPal,458
9721,KH25001,6/6/2023,Clothing,418,1,Credit Card,418
9722,KH25001,8/6/2020,Clothing,322,4,Credit Card,1288
9723,KH31355,7/2/2021,Home,95,4,Cash,380
9724,KH31355,2/12/2022,Books,364,1,Cash,364
9725,KH31355,4/14/2022,Home,342,1,PayPal,342
9726,KH31355,1/16/2023,Clothing,403,5,Credit Card,2015
9727,KH40464,1/15/2021,Clothing,308,2,Credit Card,616
9728,KH40464,7/15/2022,Books,151,2,PayPal,302
9729,KH40464,7/8/2023,Clothing,256,2,Cash,512
9730,KH40464,5/21/2021,Electronics,246,4,Credit Card,984
9731,KH40464,6/9/2021,Electronics,178,4,Credit Card,712
9732,KH40464,5/6/2020,Clothing,230,4,Crypto,920
9733,KH40464,11/20/2020,Home,195,2,Crypto,390
9734,KH40464,6/28/2021,Home,60,2,Credit Card,120
9735,KH40464,2/4/2020,Books,172,2,PayPal,344
9736,KH28870,4/17/2022,Home,329,5,PayPal,1645
9737,KH28870,4/19/2022,Electronics,339,4,PayPal,1356
9738,KH28870,5/29/2021,Clothing,401,4,Cash,1604
9739,KH28870,8/21/2021,Books,76,3,Crypto,228
9740,KH28870,10/23/2021,Electronics,334,1,Crypto,334
9741,KH28870,4/11/2020,Home,435,5,Cash,2175
9742,KH31595,5/24/2020,Clothing,248,1,Crypto,248
9743,KH31595,7/4/2021,Books,257,4,PayPal,1028
9744,KH31595,11/4/2021,Home,61,2,PayPal,122
9745,KH31595,3/27/2020,Electronics,54,5,Credit Card,270
9746,KH31595,2/3/2023,Electronics,391,5,Credit Card,1955
9747,KH31595,6/6/2023,Electronics,308,2,Credit Card,616
9748,KH31595,3/30/2020,Electronics,51,5,Credit Card,255
9749,KH31595,5/30/2020,Books,365,2,Credit Card,730
9750,KH31595,3/30/2020,Clothing,417,1,Cash,417
9751,KH31595,2/5/2020,Clothing,346,4,PayPal,1384
9752,KH31595,8/18/2022,Electronics,452,2,Cash,904
9753,KH31595,7/10/2021,Clothing,335,4,PayPal,1340
9754,KH18442,1/7/2022,Clothing,124,4,PayPal,496
9755,KH18442,1/28/2020,Books,49,5,PayPal,245
9756,KH18442,11/18/2021,Books,111,4,Cash,444
9757,KH18442,6/19/2022,Clothing,291,1,Credit Card,291
9758,KH18442,9/3/2021,Home,382,1,Credit Card,382
9759,KH18442,8/9/2023,Books,224,4,Credit Card,896
9760,KH18442,9/8/2022,Books,130,4,Credit Card,520
9761,KH18442,8/30/2023,Electronics,13,4,PayPal,52
9762,KH42975,10/31/2020,Electronics,351,1,PayPal,351
9763,KH42975,12/12/2021,Clothing,101,5,Credit Card,505
9764,KH42975,12/25/2022,Clothing,451,2,Cash,902
9765,KH42975,7/23/2022,Clothing,100,1,Cash,100
9766,KH42975,5/26/2021,Electronics,126,2,Credit Card,252
9767,KH42975,6/14/2023,Clothing,77,2,Credit Card,154
9768,KH42975,10/28/2020,Clothing,148,5,Credit Card,740
9769,KH42975,5/4/2023,Books,37,3,PayPal,111
9770,KH22358,6/9/2022,Books,307,3,Crypto,921
9771,KH22358,12/12/2021,Books,313,3,Credit Card,939
9772,KH22358,2/16/2020,Books,456,2,PayPal,912
9773,KH22358,12/16/2020,Clothing,487,4,Credit Card,1948
9774,KH22358,2/21/2021,Clothing,147,1,Credit Card,147
9775,KH22358,6/6/2023,Books,486,3,Credit Card,1458
9776,KH22358,2/16/2022,Electronics,312,5,Cash,1560
9777,KH28658,12/19/2020,Electronics,388,1,Credit Card,388
9778,KH28658,1/8/2021,Electronics,273,5,Credit Card,1365
9779,KH27223,2/10/2022,Books,157,3,Crypto,471
9780,KH27223,1/30/2020,Books,271,3,Crypto,813
9781,KH27223,5/15/2022,Home,14,1,Credit Card,14
9782,KH27223,7/23/2023,Clothing,73,1,PayPal,73
9783,KH27223,6/4/2022,Books,339,2,Cash,678
9784,KH27223,6/8/2020,Electronics,328,2,PayPal,656
9785,KH27223,8/8/2021,Books,363,2,PayPal,726
9786,KH27223,10/21/2020,Books,149,2,Credit Card,298
9787,KH27223,7/1/2020,Books,478,5,PayPal,2390
9788,KH27223,5/26/2021,Electronics,289,3,Credit Card,867
9789,KH27223,5/10/2021,Books,255,1,PayPal,255
9790,KH11700,8/14/2020,Books,225,4,Cash,900
9791,KH11700,5/21/2023,Home,359,4,PayPal,1436
9792,KH11700,5/31/2020,Electronics,461,4,Credit Card,1844
9793,KH32084,6/13/2020,Clothing,298,5,PayPal,1490
9794,KH32084,11/28/2021,Clothing,269,3,Crypto,807
9795,KH41475,7/15/2021,Books,311,3,Crypto,933
9796,KH41475,9/28/2022,Clothing,190,2,Credit Card,380
9797,KH41475,2/17/2021,Clothing,126,2,Cash,252
9798,KH41475,4/14/2021,Electronics,31,1,Credit Card,31
9799,KH37971,12/27/2021,Clothing,258,5,PayPal,1290
9800,KH37971,6/19/2020,Clothing,413,4,Credit Card,1652
9801,KH37971,11/1/2021,Home,96,4,Crypto,384
9802,KH37971,5/13/2023,Books,433,5,Crypto,2165
9803,KH37971,7/16/2020,Electronics,195,2,Credit Card,390
9804,KH37971,2/7/2022,Books,86,1,Cash,86
9805,KH37971,4/5/2021,Clothing,256,2,PayPal,512
9806,KH37971,7/23/2022,Clothing,192,5,Credit Card,960
9807,KH3257,5/16/2020,Home,354,3,PayPal,1062
9808,KH3257,8/17/2021,Clothing,378,5,Credit Card,1890
9809,KH3257,8/28/2021,Home,377,4,Credit Card,1508
9810,KH3257,5/15/2021,Electronics,421,3,Cash,1263
9811,KH3257,5/8/2020,Books,129,3,PayPal,387
9812,KH3257,12/19/2022,Books,44,3,Credit Card,132
9813,KH3257,11/29/2022,Clothing,349,2,PayPal,698
9814,KH3257,5/4/2023,Clothing,181,4,PayPal,724
9815,KH24608,12/22/2020,Clothing,367,2,PayPal,734
9816,KH24608,2/10/2020,Home,174,4,Credit Card,696
9817,KH24608,2/3/2023,Books,180,3,Cash,540
9818,KH24608,2/3/2020,Books,376,3,Credit Card,1128
9819,KH24608,3/6/2020,Books,114,5,Cash,570
9820,KH24608,12/1/2020,Home,482,4,Credit Card,1928
9821,KH8397,8/24/2020,Books,185,1,Credit Card,185
9822,KH8397,2/7/2021,Clothing,145,4,Credit Card,580
9823,KH8397,7/3/2023,Books,494,5,Crypto,2470
9824,KH8397,8/9/2020,Books,159,3,PayPal,477
9825,KH8397,2/20/2022,Home,189,4,Credit Card,756
9826,KH41615,11/4/2021,Electronics,106,4,PayPal,424
9827,KH41615,5/28/2023,Home,236,4,PayPal,944
9828,KH41615,2/13/2023,Books,383,2,Credit Card,766
9829,KH41615,7/22/2020,Clothing,219,1,Credit Card,219
9830,KH49522,2/4/2022,Electronics,131,1,PayPal,131
9831,KH49522,4/17/2022,Books,398,2,Cash,796
9832,KH49522,10/2/2022,Books,153,1,Credit Card,153
9833,KH38284,6/19/2021,Books,381,3,PayPal,1143
9834,KH38284,4/26/2020,Books,403,2,Crypto,806
9835,KH38284,7/5/2022,Clothing,323,5,Cash,1615
9836,KH38284,1/1/2020,Clothing,82,5,Credit Card,410
9837,KH38284,2/10/2022,Electronics,315,5,Crypto,1575
9838,KH38284,1/12/2023,Books,390,5,Crypto,1950
9839,KH46194,10/1/2020,Clothing,139,4,PayPal,556
9840,KH46194,12/5/2021,Clothing,426,5,Credit Card,2130
9841,KH46194,2/2/2021,Clothing,318,1,Cash,318
9842,KH46194,7/15/2021,Clothing,106,2,Credit Card,212
9843,KH46194,4/10/2021,Books,182,4,PayPal,728
9844,KH31199,6/23/2021,Home,275,5,PayPal,1375
9845,KH31199,10/25/2020,Clothing,109,3,Credit Card,327
9846,KH31199,12/24/2022,Books,265,4,PayPal,1060
9847,KH31199,3/21/2023,Home,402,5,PayPal,2010
9848,KH12108,5/26/2022,Books,282,1,PayPal,282
9849,KH12108,6/24/2020,Clothing,20,4,PayPal,80
9850,KH12108,7/15/2023,Books,49,1,Credit Card,49
9851,KH12108,2/13/2021,Electronics,412,5,Crypto,2060
9852,KH12108,4/8/2022,Home,137,5,Credit Card,685
9853,KH12108,1/27/2020,Clothing,164,3,PayPal,492
9854,KH42694,3/6/2020,Books,496,5,PayPal,2480
9855,KH42694,11/26/2022,Clothing,464,3,Credit Card,1392
9856,KH42694,4/16/2020,Clothing,173,2,Credit Card,346
9857,KH42694,11/25/2021,Books,80,4,Credit Card,320
9858,KH42694,10/3/2022,Electronics,69,4,PayPal,276
9859,KH42694,1/21/2023,Books,179,5,Credit Card,895
9860,KH42694,3/11/2023,Electronics,468,3,PayPal,1404
9861,KH42694,4/27/2022,Clothing,70,2,Cash,140
9862,KH49532,3/22/2020,Books,345,3,Credit Card,1035
9863,KH49532,4/12/2023,Books,428,2,Credit Card,856
9864,KH49532,1/9/2020,Books,320,2,Cash,640
9865,KH49532,10/27/2022,Electronics,306,2,Cash,612
9866,KH49532,5/1/2022,Clothing,71,5,Cash,355
9867,KH49532,4/1/2022,Clothing,257,4,PayPal,1028
9868,KH49532,1/16/2021,Electronics,162,3,Credit Card,486
9869,KH49247,6/5/2023,Home,429,3,Credit Card,1287
9870,KH49247,3/24/2022,Electronics,16,2,Crypto,32
9871,KH49247,7/1/2021,Electronics,329,1,Cash,329
9872,KH49247,6/23/2020,Books,140,4,PayPal,560
9873,KH49247,7/23/2021,Books,307,3,Credit Card,921
9874,KH49247,11/19/2021,Books,208,5,PayPal,1040
9875,KH49247,11/7/2020,Home,217,1,PayPal,217
9876,KH49247,9/7/2023,Electronics,270,1,PayPal,270
9877,KH49247,1/20/2023,Clothing,388,1,PayPal,388
9878,KH49247,6/21/2020,Books,164,4,Credit Card,656
9879,KH17062,11/20/2022,Clothing,494,5,PayPal,2470
9880,KH17062,10/8/2021,Books,398,5,Credit Card,1990
9881,KH17062,12/30/2022,Books,185,5,Crypto,925
9882,KH17062,3/29/2020,Electronics,288,3,PayPal,864
9883,KH17062,10/25/2021,Books,311,3,Credit Card,933
9884,KH17062,8/26/2021,Clothing,20,3,Cash,60
9885,KH15218,4/4/2021,Electronics,493,1,PayPal,493
9886,KH15218,10/27/2020,Books,97,1,Cash,97
9887,KH15218,2/27/2021,Home,10,5,Cash,50
9888,KH15218,3/11/2021,Clothing,430,5,Credit Card,2150
9889,KH15218,6/1/2020,Home,123,2,Credit Card,246
9890,KH15218,8/10/2021,Home,283,3,Cash,849
9891,KH15218,10/16/2022,Clothing,224,5,Credit Card,1120
9892,KH15218,4/21/2021,Books,16,3,PayPal,48
9893,KH28848,10/5/2021,Clothing,44,4,PayPal,176
9894,KH28848,1/15/2020,Home,121,5,PayPal,605
9895,KH28848,6/27/2023,Clothing,167,1,Credit Card,167
9896,KH28848,4/2/2022,Clothing,246,5,PayPal,1230
9897,KH28848,10/14/2020,Electronics,24,3,Credit Card,72
9898,KH28848,2/7/2021,Clothing,134,2,Credit Card,268
9899,KH28848,3/30/2021,Home,280,5,PayPal,1400
9900,KH37662,9/13/2020,Books,286,3,PayPal,858
9901,KH37662,11/25/2020,Clothing,394,5,Credit Card,1970
9902,KH37662,9/5/2023,Clothing,171,4,Credit Card,684
9903,KH37662,5/19/2023,Home,28,5,PayPal,140
9904,KH22413,5/1/2020,Books,76,4,PayPal,304
9905,KH22413,2/27/2021,Books,244,1,PayPal,244
9906,KH22413,8/20/2021,Books,410,2,Credit Card,820
9907,KH22413,10/10/2020,Clothing,164,2,Credit Card,328
9908,KH22413,4/20/2022,Clothing,260,1,Credit Card,260
9909,KH22413,7/12/2020,Clothing,456,2,Credit Card,912
9910,KH33587,2/9/2020,Clothing,263,2,Crypto,526
9911,KH33587,12/2/2022,Electronics,143,2,Crypto,286
9912,KH33587,1/13/2020,Clothing,203,2,PayPal,406
9913,KH33587,1/3/2020,Clothing,18,1,PayPal,18
9914,KH33587,8/16/2022,Clothing,37,2,Crypto,74
9915,KH33587,5/29/2020,Books,282,2,Credit Card,564
9916,KH4179,4/26/2021,Clothing,170,4,Cash,680
9917,KH4179,6/2/2021,Clothing,215,5,PayPal,1075
9918,KH4179,5/26/2023,Books,284,4,PayPal,1136
9919,KH4179,9/11/2020,Books,198,5,PayPal,990
9920,KH28867,2/27/2023,Books,93,4,Crypto,372
9921,KH28867,12/25/2020,Books,379,5,Credit Card,1895
9922,KH28867,1/17/2020,Books,79,2,Credit Card,158
9923,KH28867,5/20/2020,Electronics,278,4,Credit Card,1112
9924,KH28867,8/26/2022,Clothing,48,4,Cash,192
9925,KH28867,9/13/2020,Home,334,3,PayPal,1002
9926,KH28867,3/9/2023,Home,202,3,Credit Card,606
9927,KH30835,6/26/2021,Home,378,4,Cash,1512
9928,KH30835,11/30/2021,Clothing,88,5,Credit Card,440
9929,KH30835,9/12/2023,Clothing,434,3,Credit Card,1302
9930,KH30835,3/11/2023,Clothing,271,5,PayPal,1355
9931,KH5646,2/21/2023,Books,497,4,Credit Card,1988
9932,KH5646,10/18/2020,Clothing,346,2,Cash,692
9933,KH5646,7/10/2020,Electronics,182,1,PayPal,182
9934,KH1080,6/14/2022,Home,66,2,PayPal,132
9935,KH1080,4/9/2023,Electronics,316,4,PayPal,1264
9936,KH1080,1/14/2022,Clothing,229,2,Credit Card,458
9937,KH1080,8/26/2021,Books,77,4,Cash,308
9938,KH1080,7/4/2022,Clothing,226,4,Crypto,904
9939,KH48035,11/28/2020,Home,254,4,PayPal,1016
9940,KH48035,2/11/2022,Books,341,4,Credit Card,1364
9941,KH48035,4/12/2020,Books,227,4,Credit Card,908
9942,KH48035,6/17/2023,Books,363,4,Crypto,1452
9943,KH48035,3/13/2020,Electronics,431,2,Credit Card,862
9944,KH48035,4/12/2021,Home,231,4,Credit Card,924
9945,KH48035,12/13/2020,Books,464,4,Credit Card,1856
9946,KH38045,10/31/2021,Electronics,91,4,PayPal,364
9947,KH38045,12/5/2022,Clothing,254,1,Crypto,254
9948,KH38045,8/28/2023,Home,500,3,Crypto,1500
9949,KH38045,6/23/2021,Books,458,3,Credit Card,1374
9950,KH38045,3/9/2023,Clothing,54,4,Credit Card,216
9951,KH35275,6/10/2020,Home,145,1,Crypto,145
9952,KH35275,9/17/2022,Books,136,4,Cash,544
9953,KH35275,6/5/2020,Clothing,118,3,PayPal,354
9954,KH10396,5/10/2023,Books,242,5,PayPal,1210
9955,KH10396,4/10/2021,Clothing,393,1,Credit Card,393
9956,KH10396,8/20/2021,Clothing,178,1,Crypto,178
9957,KH10396,5/15/2022,Books,253,1,PayPal,253
9958,KH10396,1/8/2021,Books,88,4,Cash,352
9959,KH10396,12/15/2020,Electronics,214,4,Credit Card,856
9960,KH45758,12/16/2022,Clothing,97,5,Credit Card,485
9961,KH45758,3/5/2021,Home,216,1,PayPal,216
9962,KH45758,2/17/2023,Books,108,3,PayPal,324
9963,KH45758,9/7/2023,Home,301,4,Credit Card,1204
9964,KH11507,8/25/2020,Home,464,3,Crypto,1392
9965,KH11507,9/2/2020,Home,29,3,Credit Card,87
9966,KH11507,8/7/2021,Books,189,4,Cash,756
9967,KH35489,11/17/2021,Clothing,328,1,PayPal,328
9968,KH35489,10/6/2022,Electronics,95,3,PayPal,285
9969,KH35489,8/14/2022,Clothing,238,4,Credit Card,952
9970,KH27332,8/9/2023,Books,152,3,Crypto,456
9971,KH27332,1/27/2021,Home,191,3,Credit Card,573
9972,KH27332,7/24/2022,Books,10,2,PayPal,20
9973,KH27332,3/27/2020,Home,201,1,Credit Card,201
9974,KH27332,4/11/2020,Electronics,111,5,Credit Card,555
9975,KH27332,1/1/2021,Clothing,389,2,Credit Card,778
9976,KH27332,1/4/2020,Clothing,342,2,PayPal,684
9977,KH28936,12/12/2021,Books,197,1,Cash,197
9978,KH28936,12/19/2022,Clothing,263,5,Credit Card,1315
9979,KH28936,8/24/2022,Clothing,142,2,PayPal,284
9980,KH28936,6/30/2023,Home,459,5,PayPal,2295
9981,KH28936,7/30/2020,Electronics,112,1,PayPal,112
9982,KH28936,4/4/2020,Clothing,409,4,Credit Card,1636
9983,KH28936,1/26/2021,Clothing,180,2,Cash,360
9984,KH19151,12/22/2022,Electronics,239,2,Cash,478
9985,KH19151,4/16/2020,Clothing,267,3,PayPal,801
9986,KH19151,11/7/2022,Clothing,116,2,PayPal,232
9987,KH19151,11/23/2020,Books,452,5,PayPal,2260
9988,KH19151,2/21/2020,Books,243,2,PayPal,486
9989,KH19151,4/20/2021,Books,452,1,Credit Card,452
9990,KH19151,9/30/2021,Books,346,1,Credit Card,346
9991,KH19151,3/13/2021,Clothing,122,2,PayPal,244
9992,KH20796,2/3/2020,Clothing,249,3,PayPal,747
9993,KH20796,5/23/2021,Home,401,3,Credit Card,1203
9994,KH20796,12/10/2020,Electronics,249,5,Cash,1245
9995,KH20796,11/6/2020,Books,205,5,Crypto,1025
9996,KH20796,3/23/2021,Clothing,463,1,PayPal,463
9997,KH20796,6/1/2022,Clothing,65,4,Credit Card,260
9998,KH20796,8/23/2023,Electronics,476,2,Cash,952
9999,KH20796,8/18/2021,Home,470,3,Crypto,1410
10000,KH13574,10/17/2021,Clothing,412,4,PayPal,1648
10001,KH13574,2/4/2022,Books,334,2,Credit Card,668
10002,KH13574,5/1/2023,Books,445,3,Crypto,1335
10003,KH13574,7/9/2023,Home,494,4,Credit Card,1976
10004,KH24368,12/2/2021,Home,39,2,PayPal,78
10005,KH24368,11/6/2021,Books,115,1,Credit Card,115
10006,KH24368,12/9/2022,Books,29,1,Crypto,29
10007,KH24368,4/17/2021,Clothing,498,4,Credit Card,1992
