stt,customer_id,totalspent,frequency,lastpurchasedate,recency,customer_labels
2132,KH20927,8331,7,7/23/2023,53,VIP Customers
2133,KH15671,1102,4,7/30/2023,46,Regular Customers
2134,KH1161,5274,9,7/25/2022,416,VIP Customers
2135,KH49560,471,1,5/17/2021,851,Lapsed Customers
2136,KH15553,3107,5,4/2/2023,166,Regular Customers
2137,KH37220,4547,5,8/18/2023,27,Regular Customers
2138,KH38462,4270,3,7/7/2022,435,Lapsed Customers
2139,KH41772,2507,5,9/29/2022,351,Regular Customers
2140,KH118,8945,7,6/16/2023,91,VIP Customers
2141,KH34624,2053,3,12/15/2021,639,Lapsed Customers
2142,KH14755,3804,3,2/6/2023,221,Regular Customers
2143,KH32413,7306,6,8/24/2023,21,VIP Customers
2144,KH22676,6581,9,12/1/2022,287,VIP Customers
2145,KH25271,4780,5,10/30/2022,319,Regular Customers
2146,KH990,7272,6,2/21/2023,206,VIP Customers
2147,KH9389,2170,3,2/27/2022,565,Lapsed Customers
2148,KH20456,7112,7,6/26/2023,80,VIP Customers
2149,KH26213,2298,4,4/25/2023,143,Regular Customers
2150,KH35717,5681,7,8/4/2023,42,VIP Customers
2151,KH22501,4269,9,6/2/2023,104,VIP Customers
2152,KH40021,488,2,8/25/2022,385,Lapsed Customers
2153,KH27040,4842,8,11/18/2022,301,VIP Customers
2154,KH31480,8042,7,3/4/2023,194,VIP Customers
2155,KH4587,4602,5,12/13/2021,641,Lapsed Customers
2156,KH17034,7003,9,7/29/2023,48,VIP Customers
2157,KH42080,3929,5,12/13/2022,275,Regular Customers
2158,KH42128,6409,6,10/9/2022,341,VIP Customers
2159,KH25171,3372,4,11/20/2022,298,Regular Customers
2160,KH7827,4161,4,3/20/2023,178,Regular Customers
2161,KH39800,10117,8,3/19/2023,179,VIP Customers
2162,KH41455,3397,4,3/27/2023,172,Regular Customers
2163,KH4104,4221,4,12/21/2022,268,Regular Customers
2164,KH26195,6765,8,11/8/2022,311,VIP Customers
2165,KH13261,12073,11,9/6/2023,8,VIP Customers
2166,KH28387,8448,12,8/24/2023,21,VIP Customers
2167,KH23628,4855,5,2/1/2022,591,Lapsed Customers
2168,KH45040,2544,5,5/3/2023,135,Regular Customers
2169,KH12300,5949,6,9/8/2023,7,VIP Customers
2170,KH8763,2492,5,4/4/2023,163,Regular Customers
2171,KH5994,5254,4,5/25/2023,113,Regular Customers
2172,KH86,6949,6,7/3/2023,73,VIP Customers
2173,KH8266,1656,1,6/17/2022,454,Lapsed Customers
2174,KH44216,7825,6,1/17/2023,241,VIP Customers
2175,KH27205,1676,6,4/13/2023,155,Regular Customers
2176,KH250,4081,6,5/30/2023,108,Regular Customers
2177,KH30316,3029,4,8/26/2023,19,Regular Customers
2178,KH12259,3691,4,7/7/2023,70,Regular Customers
2179,KH13219,8235,11,6/2/2023,104,VIP Customers
2180,KH31667,3255,4,3/28/2023,170,Regular Customers
2181,KH15305,3552,4,5/30/2023,108,Regular Customers
2182,KH25865,3201,6,3/3/2023,195,Regular Customers
2183,KH32091,4386,9,9/14/2023,1,VIP Customers
2184,KH39580,5659,5,7/17/2023,60,VIP Customers
2185,KH36515,3633,5,3/31/2023,167,Regular Customers
2186,KH44294,4426,6,11/13/2022,305,Regular Customers
2187,KH40835,2540,2,1/19/2023,239,Regular Customers
2188,KH44908,10967,13,7/4/2023,72,VIP Customers
2189,KH23009,4410,7,2/21/2023,206,VIP Customers
2190,KH10713,2866,3,3/26/2021,903,Lapsed Customers
2191,KH37158,2088,5,6/27/2023,80,Regular Customers
2192,KH44738,5830,9,7/25/2023,52,VIP Customers
2193,KH4624,3189,5,8/15/2023,30,Regular Customers
2194,KH30741,4716,6,3/9/2023,189,VIP Customers
2195,KH2867,6405,7,12/28/2022,261,VIP Customers
2196,KH4766,1395,2,2/15/2022,576,Lapsed Customers
2197,KH22962,4708,8,6/30/2022,441,VIP Customers
2198,KH47136,7664,9,6/19/2023,87,VIP Customers
2199,KH49850,5050,4,1/19/2023,238,Regular Customers
2200,KH44562,1944,1,1/30/2020,1324,Lapsed Customers
2201,KH5856,7047,7,2/7/2022,584,VIP Customers
2202,KH46903,4465,4,6/13/2023,93,Regular Customers
2203,KH42965,8850,7,3/9/2022,554,VIP Customers
2204,KH618,9127,9,6/20/2023,86,VIP Customers
2205,KH25633,4405,7,1/11/2022,611,Lapsed Customers
2206,KH16061,1317,3,8/17/2022,393,Lapsed Customers
2207,KH25657,6627,6,7/5/2023,72,VIP Customers
2208,KH17889,3882,5,6/2/2023,104,Regular Customers
2209,KH48915,2765,9,8/24/2023,21,VIP Customers
2210,KH10996,3802,4,8/23/2023,23,Regular Customers
2211,KH49757,1875,4,7/15/2021,791,Lapsed Customers
2212,KH21822,7481,10,8/2/2023,44,VIP Customers
2213,KH37584,9009,9,6/26/2023,80,VIP Customers
2214,KH14430,5404,7,9/2/2023,13,VIP Customers
2215,KH28853,2987,5,1/8/2022,614,Lapsed Customers
2216,KH46511,2009,3,9/18/2021,726,Lapsed Customers
2217,KH9869,10747,13,8/21/2023,24,VIP Customers
2218,KH18059,1672,3,7/12/2023,65,Regular Customers
2219,KH38339,2075,6,4/15/2023,153,Regular Customers
2220,KH20418,1767,4,8/9/2022,402,Regular Customers
2221,KH22597,2646,5,4/27/2023,141,Regular Customers
2222,KH8162,4771,6,3/30/2022,533,Lapsed Customers
2223,KH24316,8942,12,7/21/2023,56,VIP Customers
2224,KH13347,182,1,3/13/2022,551,Lapsed Customers
2225,KH5348,3297,5,7/16/2022,425,Regular Customers
2226,KH22930,9445,10,9/13/2023,1,VIP Customers
2227,KH10642,7083,8,12/13/2022,275,VIP Customers
2228,KH5430,7864,7,8/17/2023,29,VIP Customers
2229,KH10399,4936,8,8/7/2023,39,VIP Customers
2230,KH21096,4925,9,9/14/2023,0,VIP Customers
2231,KH13406,5374,6,1/27/2022,595,Lapsed Customers
2232,KH44667,1568,3,7/8/2022,434,Lapsed Customers
2233,KH4623,4923,7,3/12/2023,186,VIP Customers
2234,KH33259,4851,6,5/7/2023,130,VIP Customers
2235,KH31300,8705,8,5/1/2022,502,VIP Customers
2236,KH15912,5350,5,6/23/2023,83,VIP Customers
2237,KH6206,3362,7,7/21/2023,56,Regular Customers
2238,KH43751,5299,6,7/7/2023,70,VIP Customers
2239,KH18039,6534,7,11/11/2022,308,VIP Customers
2240,KH40447,4473,6,6/12/2023,94,VIP Customers
2241,KH18786,4848,9,9/11/2023,3,VIP Customers
2242,KH36185,3272,4,3/18/2023,180,Regular Customers
2243,KH4490,7237,4,6/30/2023,76,VIP Customers
2244,KH14135,3479,4,8/6/2023,39,Regular Customers
2245,KH27575,3802,6,10/31/2022,319,Regular Customers
2246,KH46450,4127,5,12/23/2022,266,Regular Customers
2247,KH26055,4316,5,11/21/2022,298,Regular Customers
2248,KH36768,1592,2,7/12/2021,795,Lapsed Customers
2249,KH30068,3077,5,7/5/2022,437,Regular Customers
2250,KH5363,7588,6,1/27/2022,596,VIP Customers
2251,KH47811,6823,7,8/26/2023,19,VIP Customers
2252,KH28269,4252,3,7/21/2023,56,Regular Customers
2253,KH14187,7470,13,3/20/2023,178,VIP Customers
2254,KH15813,3704,5,10/7/2022,343,Regular Customers
2255,KH21136,3911,5,5/22/2022,481,Lapsed Customers
2256,KH34574,1651,3,1/9/2021,978,Lapsed Customers
2257,KH15475,3619,4,12/9/2022,280,Regular Customers
2258,KH31295,3797,5,4/21/2023,146,Regular Customers
2259,KH13902,6401,6,7/23/2022,418,VIP Customers
2260,KH31067,2196,4,12/27/2022,262,Regular Customers
2261,KH22490,898,2,4/6/2021,892,Lapsed Customers
2262,KH49362,3632,7,7/6/2023,70,VIP Customers
2263,KH24147,2737,6,8/15/2023,30,Regular Customers
2264,KH1393,6274,7,3/31/2023,167,VIP Customers
2265,KH38688,2329,5,6/15/2023,91,Regular Customers
2266,KH26184,4763,8,3/29/2022,534,VIP Customers
2267,KH20183,9078,8,7/27/2023,50,VIP Customers
2268,KH48355,1913,5,11/24/2022,295,Regular Customers
2269,KH33124,2819,4,5/4/2023,133,Regular Customers
2270,KH23786,3249,5,10/7/2022,343,Regular Customers
2271,KH12370,6155,5,7/11/2023,66,VIP Customers
2272,KH45492,4590,5,6/10/2023,96,Regular Customers
2273,KH34240,3409,6,7/11/2023,66,Regular Customers
2274,KH37362,3934,5,1/21/2023,237,Regular Customers
2275,KH7808,6531,7,7/9/2023,67,VIP Customers
2276,KH35826,4087,6,8/15/2023,30,Regular Customers
2277,KH27032,8038,8,3/4/2023,195,VIP Customers
2278,KH14334,7505,8,2/7/2022,584,VIP Customers
2279,KH6527,5377,4,5/1/2023,136,Regular Customers
2280,KH26957,6235,8,7/16/2023,60,VIP Customers
2281,KH47786,7365,10,4/24/2023,143,VIP Customers
2282,KH15103,7086,10,8/22/2023,24,VIP Customers
2283,KH41612,2205,3,8/20/2022,390,Regular Customers
2284,KH26423,1780,6,6/8/2023,99,Regular Customers
2285,KH11503,8862,13,9/5/2023,9,VIP Customers
2286,KH12288,4322,4,8/2/2023,44,Regular Customers
2287,KH3334,1172,3,6/8/2023,99,Regular Customers
2288,KH20840,4460,4,9/27/2022,352,Regular Customers
2289,KH39418,710,4,9/11/2023,4,Regular Customers
2290,KH47625,8571,9,7/16/2023,61,VIP Customers
2291,KH41632,5142,8,7/15/2023,61,VIP Customers
2292,KH2324,5539,5,5/18/2023,119,VIP Customers
2293,KH15330,4377,6,6/17/2023,89,Regular Customers
2294,KH9057,9198,9,8/14/2023,32,VIP Customers
2295,KH22392,3119,5,9/8/2023,6,Regular Customers
2296,KH6448,7554,9,4/2/2023,165,VIP Customers
2297,KH25555,4727,4,1/5/2022,617,Lapsed Customers
2298,KH41398,2414,5,8/9/2023,36,Regular Customers
2299,KH8840,6003,10,8/1/2023,44,VIP Customers
2300,KH13819,10148,10,6/29/2023,77,VIP Customers
2301,KH8689,5455,8,5/11/2023,127,VIP Customers
2302,KH24927,2122,5,6/1/2023,105,Regular Customers
2303,KH2148,1348,4,7/23/2022,418,Lapsed Customers
2304,KH27331,2627,5,6/25/2022,446,Regular Customers
2305,KH22322,5571,5,12/14/2022,274,VIP Customers
2306,KH29478,5011,7,3/16/2023,183,VIP Customers
2307,KH6622,4732,6,2/1/2023,225,VIP Customers
2308,KH13178,5759,8,10/3/2022,346,VIP Customers
2309,KH41778,6134,8,9/9/2023,6,VIP Customers
2310,KH14545,2409,3,4/5/2022,528,Lapsed Customers
2311,KH32770,5995,6,8/2/2022,409,VIP Customers
2312,KH48279,5456,5,8/11/2022,400,Regular Customers
2313,KH1847,4529,8,5/2/2023,135,VIP Customers
2314,KH32910,5743,10,8/25/2023,20,VIP Customers
2315,KH39885,836,4,2/11/2021,946,Lapsed Customers
2316,KH11635,3561,4,9/8/2023,7,Regular Customers
2317,KH31426,6339,7,8/22/2023,23,VIP Customers
2318,KH21478,2331,3,7/5/2022,436,Lapsed Customers
2319,KH16239,5721,10,2/13/2023,214,VIP Customers
2320,KH35905,7723,11,9/7/2023,8,VIP Customers
2321,KH13642,6249,8,3/5/2023,193,VIP Customers
2322,KH35377,3324,5,9/8/2022,371,Regular Customers
2323,KH15633,4314,6,6/24/2023,82,Regular Customers
2324,KH41989,6102,6,2/27/2023,200,VIP Customers
2325,KH2853,704,3,1/19/2023,239,Regular Customers
2326,KH16262,4546,5,3/3/2022,561,Lapsed Customers
2327,KH17456,7170,5,8/28/2022,383,VIP Customers
2328,KH43449,6305,7,11/22/2021,662,VIP Customers
2329,KH17600,1705,3,9/17/2020,1092,Lapsed Customers
2330,KH1009,4974,7,4/8/2023,159,VIP Customers
2331,KH12252,1233,4,6/7/2022,465,Lapsed Customers
2332,KH28301,3163,7,9/6/2023,9,Regular Customers
2333,KH11959,5606,6,9/10/2023,5,VIP Customers
2334,KH32620,7788,13,6/7/2023,100,VIP Customers
2335,KH15332,4164,5,7/19/2023,58,Regular Customers
2336,KH11644,3019,5,4/18/2023,149,Regular Customers
2337,KH18397,2130,1,7/14/2021,793,Lapsed Customers
2338,KH8419,5555,6,12/2/2022,286,VIP Customers
2339,KH7485,3211,5,9/13/2022,367,Regular Customers
2340,KH47480,3238,4,11/1/2021,683,Lapsed Customers
2341,KH30208,5363,6,2/20/2023,206,VIP Customers
2342,KH17106,5853,5,11/3/2022,316,VIP Customers
2343,KH37019,2823,4,6/20/2023,86,Regular Customers
2344,KH35964,3408,5,7/29/2023,47,Regular Customers
2345,KH4323,3455,4,11/3/2022,316,Regular Customers
2346,KH34160,4709,6,4/23/2023,144,VIP Customers
2347,KH3948,3592,5,5/28/2023,110,Regular Customers
2348,KH46934,3936,7,6/25/2023,81,VIP Customers
2349,KH742,2900,3,10/17/2022,332,Regular Customers
2350,KH3232,5365,5,8/25/2022,385,Regular Customers
2351,KH33531,6299,5,4/2/2023,166,VIP Customers
2352,KH21763,6429,5,3/7/2023,192,VIP Customers
2353,KH11649,6409,5,1/1/2023,256,VIP Customers
2354,KH30572,5294,5,5/19/2022,483,Lapsed Customers
2355,KH3701,4670,8,2/6/2023,220,VIP Customers
2356,KH19190,3955,5,10/11/2022,338,Regular Customers
2357,KH528,7915,7,8/30/2022,380,VIP Customers
2358,KH32537,3827,5,3/5/2023,193,Regular Customers
2359,KH38668,4369,5,3/22/2023,176,Regular Customers
2360,KH17929,7028,7,11/27/2022,292,VIP Customers
2361,KH19125,3286,6,12/20/2022,269,Regular Customers
2362,KH13454,4692,6,11/20/2022,298,VIP Customers
2363,KH42746,4689,5,7/22/2023,55,Regular Customers
2364,KH49239,11213,11,6/10/2023,96,VIP Customers
2365,KH46708,4789,4,7/29/2023,48,Regular Customers
2366,KH29765,6435,6,5/18/2022,485,VIP Customers
2367,KH12042,8094,9,4/29/2023,138,VIP Customers
2368,KH12563,2549,4,12/28/2022,261,Regular Customers
2369,KH37894,1515,3,12/12/2021,642,Lapsed Customers
2370,KH10882,7551,8,7/8/2023,69,VIP Customers
2371,KH16389,4222,5,7/21/2022,420,Regular Customers
2372,KH24436,5943,7,11/24/2022,294,VIP Customers
2373,KH27689,2927,4,11/26/2022,293,Regular Customers
2374,KH6342,2722,3,10/17/2022,332,Regular Customers
2375,KH36533,5946,8,3/30/2023,168,VIP Customers
2376,KH35710,3822,4,8/5/2023,41,Regular Customers
2377,KH41908,3458,5,8/15/2023,31,Regular Customers
2378,KH22468,5356,7,3/9/2023,189,VIP Customers
2379,KH35703,1711,5,2/24/2023,202,Regular Customers
2380,KH31558,7245,6,6/9/2023,97,VIP Customers
2381,KH10549,3608,5,6/15/2023,91,Regular Customers
2382,KH2734,1830,3,9/11/2022,369,Regular Customers
2383,KH15258,4303,7,5/8/2023,129,VIP Customers
2384,KH5614,4138,8,2/7/2023,220,VIP Customers
2385,KH1367,10402,10,6/13/2023,94,VIP Customers
2386,KH28610,5364,6,3/27/2023,172,VIP Customers
2387,KH18013,4902,3,7/30/2023,46,Regular Customers
2388,KH29087,12637,11,9/4/2023,10,VIP Customers
2389,KH30299,7378,8,11/15/2022,304,VIP Customers
2390,KH45332,5115,7,8/18/2023,27,VIP Customers
2391,KH48467,5422,6,8/1/2023,44,VIP Customers
2392,KH46774,5417,8,5/20/2023,117,VIP Customers
2393,KH35509,4475,6,7/11/2023,65,VIP Customers
2394,KH13415,7423,7,3/17/2023,181,VIP Customers
2395,KH12061,7827,8,6/30/2023,76,VIP Customers
2396,KH12725,6707,7,7/9/2023,68,VIP Customers
2397,KH29215,4045,8,5/23/2023,115,VIP Customers
2398,KH19360,3332,6,5/12/2023,125,Regular Customers
2399,KH21445,4492,6,7/13/2023,63,VIP Customers
2400,KH2655,3619,6,7/21/2022,420,Regular Customers
2401,KH40861,3471,4,6/21/2023,86,Regular Customers
2402,KH41060,1172,4,5/2/2023,135,Regular Customers
2403,KH46998,5193,5,7/16/2023,61,Regular Customers
2404,KH31039,6707,8,1/12/2023,246,VIP Customers
2405,KH22925,2107,3,3/12/2021,917,Lapsed Customers
2406,KH10240,1729,5,8/2/2023,43,Regular Customers
2407,KH39794,4918,5,5/4/2023,133,Regular Customers
2408,KH14741,3426,4,7/13/2021,793,Lapsed Customers
2409,KH14811,4481,6,5/11/2023,127,VIP Customers
2410,KH98,6537,6,4/2/2023,166,VIP Customers
2411,KH4408,5604,8,4/28/2023,139,VIP Customers
2412,KH44260,6278,6,12/17/2022,272,VIP Customers
2413,KH20051,6948,7,9/13/2023,1,VIP Customers
2414,KH47515,3930,5,5/17/2023,121,Regular Customers
2415,KH35690,3636,4,7/26/2023,50,Regular Customers
2416,KH13506,4378,7,9/16/2022,363,VIP Customers
2417,KH25765,5515,8,7/11/2023,66,VIP Customers
2418,KH33979,6387,5,6/26/2022,446,VIP Customers
2419,KH33555,2128,7,5/16/2023,122,Regular Customers
2420,KH14760,4348,7,4/19/2023,148,VIP Customers
2421,KH30197,5405,5,5/25/2022,478,Regular Customers
2422,KH1157,3845,5,2/14/2023,213,Regular Customers
2423,KH25574,5262,10,9/7/2023,8,VIP Customers
2424,KH40916,5273,5,7/22/2023,54,Regular Customers
2425,KH23117,2876,6,1/16/2023,242,Regular Customers
2426,KH22632,4433,5,6/21/2023,85,Regular Customers
2427,KH14668,3518,7,8/12/2023,33,VIP Customers
2428,KH47944,6005,5,8/22/2023,23,VIP Customers
2429,KH10145,1124,5,5/1/2023,136,Regular Customers
2430,KH19721,4121,7,1/2/2023,255,VIP Customers
2431,KH16867,1514,3,1/4/2023,254,Regular Customers
2432,KH31606,1544,4,9/9/2023,6,Regular Customers
2433,KH6603,5701,4,3/2/2023,196,Regular Customers
2434,KH40410,3943,4,6/11/2023,96,Regular Customers
2435,KH20357,2333,5,8/11/2023,34,Regular Customers
2436,KH13951,3470,8,1/23/2022,599,Lapsed Customers
2437,KH31478,5142,7,8/3/2023,42,VIP Customers
2438,KH38946,3799,5,9/16/2022,363,Regular Customers
2439,KH33174,3114,3,1/4/2021,984,Lapsed Customers
2440,KH13959,6933,8,9/4/2023,11,VIP Customers
2441,KH31607,1217,6,1/7/2022,615,Lapsed Customers
2442,KH567,5899,7,4/21/2023,147,VIP Customers
2443,KH43132,3047,6,9/8/2023,7,Regular Customers
2444,KH22336,2566,6,3/25/2023,174,Regular Customers
2445,KH27116,4719,6,9/7/2023,8,VIP Customers
2446,KH29474,5363,8,5/16/2023,122,VIP Customers
2447,KH35335,5021,7,9/3/2023,12,VIP Customers
2448,KH39374,4845,4,4/24/2021,874,Lapsed Customers
2449,KH12536,5423,5,9/4/2021,741,Lapsed Customers
2450,KH41170,4427,4,3/27/2022,537,Lapsed Customers
2451,KH13102,3722,8,3/30/2023,169,VIP Customers
2452,KH23951,7733,9,6/25/2023,82,VIP Customers
2453,KH44823,4516,5,1/12/2023,246,Regular Customers
2454,KH26240,4794,10,6/19/2023,87,VIP Customers
2455,KH24243,4267,8,6/14/2023,93,VIP Customers
2456,KH1812,899,3,3/29/2023,170,Regular Customers
2457,KH5051,4547,5,3/12/2022,551,Lapsed Customers
2458,KH45909,2115,8,5/26/2023,111,Regular Customers
2459,KH24142,4013,4,5/31/2022,472,Lapsed Customers
2460,KH8713,3106,5,6/10/2023,97,Regular Customers
2461,KH47941,5593,4,11/20/2022,299,Regular Customers
2462,KH23912,6083,9,5/25/2023,113,VIP Customers
2463,KH41806,3628,6,7/9/2023,67,Regular Customers
2464,KH7988,3867,6,7/1/2023,76,Regular Customers
2465,KH25043,1667,4,9/6/2022,373,Regular Customers
2466,KH38642,9481,9,9/10/2023,4,VIP Customers
2467,KH41519,2950,5,11/13/2022,306,Regular Customers
2468,KH13318,2912,7,11/30/2022,289,Regular Customers
2469,KH915,5210,4,6/14/2023,92,Regular Customers
2470,KH38877,7567,8,5/8/2023,129,VIP Customers
2471,KH29167,3462,6,4/23/2023,145,Regular Customers
2472,KH27052,6474,9,5/30/2023,108,VIP Customers
2473,KH7062,4360,6,8/10/2022,400,Regular Customers
2474,KH27999,3579,5,6/28/2023,78,Regular Customers
2475,KH17150,3711,4,12/29/2022,260,Regular Customers
2476,KH11960,4641,6,6/2/2022,469,Regular Customers
2477,KH24768,5649,7,8/18/2023,28,VIP Customers
2478,KH31755,3483,6,6/4/2023,102,Regular Customers
2479,KH446,7532,9,6/8/2023,98,VIP Customers
2480,KH27737,1502,2,9/7/2020,1103,Lapsed Customers
2481,KH29008,4604,5,2/11/2023,215,Regular Customers
2482,KH37082,7015,9,7/23/2023,53,VIP Customers
2483,KH6828,4077,7,4/22/2023,146,VIP Customers
2484,KH12486,4924,6,10/31/2022,319,VIP Customers
2485,KH41798,372,2,9/15/2022,365,Lapsed Customers
2486,KH4261,1388,1,8/17/2022,394,Lapsed Customers
2487,KH43316,4766,9,7/7/2023,70,VIP Customers
2488,KH28670,2647,5,7/18/2022,423,Regular Customers
2489,KH5454,6359,9,9/11/2023,4,VIP Customers
2490,KH44528,7661,10,12/23/2022,266,VIP Customers
2491,KH16118,7221,7,5/10/2023,127,VIP Customers
2492,KH18553,6741,7,7/7/2023,70,VIP Customers
2493,KH8747,3002,5,4/1/2022,531,Lapsed Customers
2494,KH49988,3484,3,7/13/2021,794,Lapsed Customers
2495,KH8077,3695,4,8/21/2023,24,Regular Customers
2496,KH4245,1678,2,6/14/2021,823,Lapsed Customers
2497,KH36751,3721,7,4/17/2023,151,VIP Customers
2498,KH45510,4468,3,5/24/2023,113,Regular Customers
2499,KH4664,3392,3,7/21/2023,56,Regular Customers
2500,KH28234,8112,9,3/21/2023,178,VIP Customers
2501,KH19396,3300,5,2/21/2023,205,Regular Customers
2502,KH2597,1272,3,7/29/2021,778,Lapsed Customers
2503,KH34909,5569,5,12/21/2022,268,VIP Customers
2504,KH16948,2203,4,7/2/2023,74,Regular Customers
2505,KH23527,2791,3,10/23/2022,327,Regular Customers
2506,KH18785,6778,8,7/30/2023,46,VIP Customers
2507,KH22314,3638,5,4/2/2023,165,Regular Customers
2508,KH48625,3899,6,9/10/2023,5,Regular Customers
2509,KH18312,4954,7,9/12/2023,2,VIP Customers
2510,KH33544,3982,3,8/19/2023,26,Regular Customers
2511,KH1810,5192,6,3/27/2023,172,VIP Customers
2512,KH49180,5992,5,5/9/2023,128,VIP Customers
2513,KH11677,6388,7,3/29/2023,169,VIP Customers
2514,KH36907,8311,8,6/20/2023,87,VIP Customers
2515,KH42316,2692,6,9/9/2023,5,Regular Customers
2516,KH16738,3992,6,8/29/2023,16,Regular Customers
2517,KH45561,1980,6,7/27/2023,49,Regular Customers
2518,KH31287,7702,12,2/3/2023,223,VIP Customers
2519,KH49639,2187,5,7/26/2023,50,Regular Customers
2520,KH7448,2108,5,5/5/2022,497,Lapsed Customers
2521,KH11065,1770,4,12/7/2022,281,Regular Customers
2522,KH33192,3854,6,3/28/2023,170,Regular Customers
2523,KH26513,3444,5,8/22/2023,24,Regular Customers
2524,KH44592,4659,5,8/15/2023,31,Regular Customers
2525,KH33743,5835,8,7/6/2023,71,VIP Customers
2526,KH37093,5315,6,3/7/2023,192,VIP Customers
2527,KH40818,3473,5,2/19/2023,207,Regular Customers
2528,KH25302,2304,3,1/9/2023,249,Regular Customers
2529,KH47757,2365,6,7/16/2023,61,Regular Customers
2530,KH16060,5539,7,8/18/2023,27,VIP Customers
2531,KH48034,2015,5,7/7/2023,69,Regular Customers
2532,KH27091,4822,6,6/4/2023,103,VIP Customers
2533,KH24543,3303,4,8/18/2023,27,Regular Customers
2534,KH36279,8103,8,8/9/2023,37,VIP Customers
2535,KH26562,4251,5,7/25/2023,51,Regular Customers
2536,KH3681,5968,7,6/11/2023,96,VIP Customers
2537,KH15755,5437,6,6/24/2023,83,VIP Customers
2538,KH25455,11136,9,4/15/2023,152,VIP Customers
2539,KH13097,1930,5,5/31/2023,106,Regular Customers
2540,KH2164,6962,8,3/30/2023,168,VIP Customers
2541,KH25863,4284,5,7/8/2023,69,Regular Customers
2542,KH189,1979,3,1/1/2023,257,Regular Customers
2543,KH19541,7003,7,7/31/2023,46,VIP Customers
2544,KH39879,7926,8,9/11/2023,4,VIP Customers
2545,KH23990,4319,5,1/25/2022,598,Lapsed Customers
2546,KH15351,7613,9,7/25/2023,51,VIP Customers
2547,KH26532,5018,7,8/9/2023,36,VIP Customers
2548,KH27709,2198,4,6/25/2023,81,Regular Customers
2549,KH42723,3110,5,11/21/2022,297,Regular Customers
2550,KH9578,665,2,3/3/2023,196,Regular Customers
2551,KH45215,6716,8,5/13/2023,125,VIP Customers
2552,KH12740,3922,3,3/5/2023,194,Regular Customers
2553,KH42212,5711,7,6/6/2023,101,VIP Customers
2554,KH21048,5419,6,8/10/2023,35,VIP Customers
2555,KH40061,7940,11,4/14/2023,154,VIP Customers
2556,KH46245,5903,5,5/13/2023,124,VIP Customers
2557,KH2270,1734,4,3/23/2023,176,Regular Customers
2558,KH34647,5715,9,7/21/2023,55,VIP Customers
2559,KH30453,5288,7,2/15/2023,211,VIP Customers
2560,KH15773,1840,2,11/1/2021,682,Lapsed Customers
2561,KH3387,4764,6,3/5/2023,194,VIP Customers
2562,KH44724,4830,7,4/18/2023,149,VIP Customers
2563,KH5249,2455,7,3/27/2023,172,Regular Customers
2564,KH36383,2342,3,6/27/2022,445,Lapsed Customers
2565,KH26949,8734,8,6/19/2023,87,VIP Customers
2566,KH23342,3703,4,6/12/2022,460,Lapsed Customers
2567,KH23533,3744,7,2/17/2023,209,VIP Customers
2568,KH29903,5182,6,9/6/2023,9,VIP Customers
2569,KH40564,4398,5,8/15/2023,30,Regular Customers
2570,KH40762,4497,5,8/13/2023,32,Regular Customers
